Run,Open (µs),Write (µs),Read (µs),Close (µs)
30656,544.7,129.4,15.7,98.5
30657,869.9,111.9,14.2,67.8
30658,620.5,116.8,12.8,90.9
30659,511.8,288.5,14,85
30660,834.9,356.8,20,129.6
30661,1547.9,129.3,51.2,104.6
30662,546.4,119,13.8,185.7
30663,1205.2,126.5,14.4,347.7
30664,455.1,106.4,14.6,79.8
30665,607.4,105.3,13.3,94.7
30666,365.8,98.2,14,105.7
30667,589.5,114.4,14.5,261.9
30668,418.6,105.9,143.8,277.1
30669,717.2,427.4,162.5,285.1
30670,1073.2,129.2,241.9,277.5
30671,811.5,387.3,155.9,256.7
30672,486.5,105.6,15,438.6
30673,593.4,196.7,15.2,166.2
30674,1090.4,137,151.4,110.2
30675,639,133.1,14.9,151.5
30676,436.8,626,241.8,319
30677,1111.1,141.5,244.8,271.4
30678,437.1,230.3,145.4,112.5
30679,573.1,115.2,14.2,89.7
30680,884.7,157.7,14.5,92
30681,445.8,536.1,138.2,149.6
30682,393,178.3,16.6,117.8
30683,759.1,337.7,129.4,108.3
30684,1235.6,274.9,17.2,470.5
30685,598.7,146.1,14.4,205.9
30686,929.2,179.7,95.8,111.8
30687,967.9,190.1,18.5,113.2
30688,533.4,285.9,65.5,241.9
30689,1317.7,131.3,15.5,98.2
30690,626.1,139.7,140.1,108.6
30691,1712.8,367.1,67.6,229.6
30692,973,220,16.2,329.9
30693,922.7,125.4,50.9,102.7
30694,1147.6,123.2,16.9,144.9
30695,1076.2,110,15.2,173.7
30696,926.8,309.3,244.1,292.9
30697,1404.6,133.2,14.5,103.1
30698,420.6,106.1,27,424.8
30699,1341.7,158.9,15.6,119.4
30700,801.1,121.5,128.9,166.1
30701,539.4,112.4,13.5,107.5
30702,489.8,97.2,16.6,77.7
30703,1097.6,120.1,14.9,357.4
30704,1340.8,153.5,151.2,142.7
30705,579.5,136.4,15.2,85.5
30706,379.3,109.6,13.4,91.1
30707,683.5,326,122.3,209.6
30708,1817,124.4,16.1,108.6
30709,743.1,112.5,14.8,201.6
30710,721,235.1,17.6,104.3
30711,1622.6,122.5,15.2,132.5
30712,505.2,115.6,14.1,119.1
30713,1077.3,117.1,14,85.4
30714,756,140.9,16.6,115
30715,585.6,138.2,15,146.2
30716,506.4,126.9,14.9,388.8
30717,856.2,121.2,14.6,101.9
30718,2115.9,252.5,19.4,130.8
30719,1808.4,519,164.7,202.3
30720,452,120.5,15.4,105.6
30721,574.3,117.7,14.4,83.1
30722,498.8,184.1,16.9,162.6
30723,537.6,393.1,47.1,347.9
30724,860.5,331.1,19.7,210
30725,699.8,415.9,32.3,252.6
30726,434.4,239.1,17.5,110.1
30727,457.8,110.9,15,405.9
30728,1599.4,265.1,30.8,208.2
30729,810.7,125.9,15.4,143.4
30730,440.5,152.6,13.8,132.9
30731,532.7,309.3,49.4,267.4
30732,1225,160.7,152.4,114
30733,1191.4,118.4,15.7,80.3
30734,1313.4,136.4,15.6,110.9
30735,540.3,111.3,16.1,357.8
30736,532.9,110.8,15.4,106.2
30737,683.5,107.8,14,92.3
30738,352.2,91.8,13.1,444.6
30739,361.2,200.7,196.8,286.9
30740,528.2,141.5,15.6,333.7
30741,408.5,440.6,164.5,216.8
30742,885.4,684.5,48.4,430.2
30743,1609.7,145.3,17.5,110
30744,595.9,144.8,15.3,109
30745,597.8,115.2,14.1,93.3
30746,491.2,403.4,31.9,241.7
30747,403.7,326.9,125.8,107.3
30748,835.2,172,23.5,123.1
30749,769.7,129.5,137.5,108
30750,1449.2,121.3,108.3,103.8
30751,430.5,364.5,147.3,264.7
30752,1135.4,328.8,35,247
30753,1121.6,128.2,18.3,343.1
30754,1085.3,171,15.6,117.5
30755,704.6,133.9,15.9,364.4
30756,1113.4,125.4,16.7,132.4
30757,586.6,393.4,158.9,180.7
30758,569.9,111.4,14.5,95.4
30759,749.6,254.1,29.2,207.4
30760,752.1,113.4,23,118.6
30761,417.4,104.6,15.6,559.8
30762,402.2,183,18.1,109.3
30763,579.6,258.2,29,220.9
30764,1868.9,221.6,16.7,105.8
30765,564.2,140.8,15.4,103.7
30766,611.3,129.4,143,103.4
30767,1381.3,128.6,15.2,126.9
30768,858.1,125.3,15.2,74.4
30769,504.7,111.8,13.7,130.8
30770,499.2,194.5,13.8,327.2
30771,868.6,136.1,15.3,185.2
30772,1615.8,367.1,36.5,318.3
30773,695.8,128.9,18.4,100.2
30774,583,126.6,169.6,223.7
30775,693.3,116.1,15.1,109.2
30776,1228.5,229.2,16.3,159.7
30777,953,116.7,14.3,196.7
30778,554.6,114.6,15.5,101.4
30779,422.9,113.2,14,93.3
30780,626.8,114.2,15.1,95.3
30781,900.2,145.3,167,125.1
30782,489.5,114.8,16,157.5
30783,1194,207.4,15.7,99.8
30784,595.9,133.2,187.6,249.8
30785,1084,155.1,15.8,117.4
30786,436.6,104.1,14.5,123.2
30787,368,172.4,142.7,263.2
30788,854.2,99.9,13.4,102.1
30789,1070.5,167.4,14.5,147
30790,1196.8,128.1,15.5,102.5
30791,531.8,106.7,15.2,157.3
30792,1112.2,127.6,15.6,180.5
30793,564.8,108.5,14.2,100.6
30794,1008.5,144.2,98.1,110.9
30795,892,155.8,16.1,108.5
30796,489.3,127,134.4,251.1
30797,624.4,156.5,16,134.3
30798,477.7,123.8,16.2,103.3
30799,482.7,176.5,15,98.1
30800,1059.6,181.4,16.2,107.8
30801,900.6,130.6,15.4,118.8
30802,1413.3,305,19,106.2
30803,730.8,316.9,120.2,243.7
30804,834.2,129.4,76.5,106
30805,391.7,101.4,14,96.6
30806,1003,110.3,16.9,95
30807,1170.4,186.1,16.3,102.5
30808,711,136.4,209.8,112.3
30809,651.9,130.4,15.1,98.3
30810,379.2,333.5,208.9,183.2
30811,1366.5,185.3,141.9,109.3
30812,629.6,124.3,15.4,72.9
30813,500.2,111.5,14.2,152
30814,723.3,564.9,95.6,123
30815,801.2,248.5,17.2,109.5
30816,1229.9,134.9,117.1,179.3
30817,1106.8,114.1,14.5,133.3
30818,611.2,96.8,13.1,90.2
30819,1370.4,218,246.5,248
30820,857.3,464.4,16.1,150.2
30821,1145.3,354.2,90.3,137.3
30822,1516.4,275.2,18.4,109.3
30823,871.8,124.3,14.8,178.6
30824,716.7,121.8,16,95.7
30825,594.9,339.7,15.4,110.3
30826,1129.8,265.4,55.6,247.1
30827,1311,121.6,15.3,107
30828,1538,264.3,121.2,265.2
30829,1219.6,245.3,28.9,206.5
30830,625.6,292.6,38,286.9
30831,1217.4,179.9,18.1,107.8
30832,930.3,134.2,15.3,102.6
30833,960.3,224.7,27,292.6
30834,372,110.3,15.1,103.4
30835,1613.7,213.9,16.1,110.7
30836,1634,243,29,221.2
30837,1138.9,287.5,31.4,246
30838,567.7,126.7,147.3,105.7
30839,846.9,130.3,95,180.6
30840,1375.1,354.1,30.6,204.8
30841,1111.9,142.8,16,108.1
30842,1212,117.3,53.7,103.3
30843,756.4,122.6,171.3,226.8
30844,432.1,128.8,14.5,97.4
30845,1427.2,246.7,28.6,283.7
30846,418.4,112.5,14.5,106.8
30847,704.6,120.3,16.7,101.7
30848,1438.2,131.3,17.2,98.6
30849,518.9,112.5,13.9,94.6
30850,521.2,137.7,15.4,100
30851,1181,352.8,174.2,229.8
30852,1478.7,263.7,30.6,263.8
30853,1043.9,124.3,16.3,186.3
30854,676.7,122.7,66.4,110.7
30855,504.5,125.8,14.1,99.7
30856,470,108.4,14.3,242.8
30857,551.8,346.5,115.4,217.3
30858,504.8,106,14.4,93.2
30859,694.1,107.9,16.2,108.7
30860,1289.5,119.8,14.5,94.1
30861,1405.9,114.7,15.1,109.7
30862,710,263.2,30.4,244.1
30863,426.4,112,15.2,143.4
30864,1097.6,460.3,33.3,241
30865,957,121.1,15.6,106.4
30866,1406.4,324.7,29.2,208.8
30867,863,138.4,124.6,272.6
30868,411.5,144.3,16.9,95.3
30869,897.9,120.6,15.6,149.4
30870,586,244.1,17.4,114.1
30871,1092.7,181.8,15.8,111.6
30872,550.5,119.6,15.2,146.6
30873,827.6,114.6,15.7,410.9
30874,964.7,123,14.6,96
30875,509.1,106.8,13.9,91.2
30876,579,502,164,289.5
30877,910.8,134.5,201,292.5
30878,760.1,144.1,16.2,104.9
30879,458.4,104.8,14.2,93.2
30880,1045.2,134.5,15.5,111.8
30881,511.8,116.7,15.3,161.6
30882,1320.4,208.5,44.9,99.6
30883,1130.4,106.6,13.8,96.7
30884,886.2,211.6,79.8,103.2
30885,1177.8,240.9,12.4,132.1
30886,953.9,99.9,14.5,139.3
30887,578.3,124,14.9,144.4
30888,1304.6,263.3,149.4,265.6
30889,968.9,196,15.7,111.2
30890,799,319.8,15.6,98.8
30891,1327.9,116.4,14.2,121.7
30892,1284.4,135,15.1,72.7
30893,1000.7,130.7,93.8,303.7
30894,1242.1,370.6,42.4,292.4
30895,446.6,113.3,14.9,88.5
30896,523.5,153.8,15.1,148.5
30897,357.6,94.5,14.5,98.4
30898,934,121.3,15,105.1
30899,1574.1,315.6,14.8,144
30900,604.7,100,13.4,94.3
30901,1103.4,108.1,14.8,134.9
30902,604.1,251.2,16.1,183
30903,398.6,112.8,15.1,104.5
30904,564.6,126.8,13.2,413.4
30905,961.5,126.6,14.4,91.3
30906,655.9,110.4,14.2,96.9
30907,608,407,41.7,381.8
30908,711.4,106.4,15,81.4
30909,477.3,285.5,150.5,107.2
30910,709.3,157.2,25.2,112.8
30911,1282.4,138.7,15.4,97
30912,928.6,179.3,14.5,211.8
30913,1387.9,263,142.4,271.2
30914,846.3,237.6,29.9,239.9
30915,635.3,131.9,16.6,91.1
30916,830.3,136.3,17.4,92.5
30917,954.3,429.5,39.7,268.8
30918,1037.6,131.8,264.7,298.2
30919,731.2,173.8,24.8,420.7
30920,628.4,135,14.6,103.4
30921,1542.1,132,143.7,105
30922,881.9,114.7,14.2,97.9
30923,545.6,108.8,14.1,392.1
30924,1155,123.8,156.3,102.5
30925,852.2,254.9,29.5,209.6
30926,914,280.2,32.1,290.5
30927,1146.9,175.3,17.3,111.4
30928,498.3,135.1,14.3,102
30929,394.6,116.7,14.5,95.3
30930,465.1,91.8,13.3,373.4
30931,1118.3,114.5,15.5,270.1
30932,550.4,139.9,15.4,156.3
30933,942.7,117.3,15,99.1
30934,1220.2,125.3,15,97.7
30935,960.4,383.1,195.1,233.9
30936,678.2,440.6,114.5,120.8
30937,507.7,132,181.6,293.3
30938,577,139.5,15.4,100.1
30939,1468.7,195.4,17.2,112.8
30940,1346.9,264,34,252.3
30941,455.7,119.9,225.5,167.7
30942,2030.4,309.8,250.8,259.6
30943,2378.9,162.4,17.7,110.3
30944,2143.2,136.3,19.1,419.1
30945,2227.7,282.6,32.3,230.3
30946,1700.2,326.4,39.8,680.7
30947,1577.5,294.3,115.8,332.4
30948,1804.6,144.5,15.8,119.4
30949,593.9,108.7,14.7,413.2
30950,769.8,276.4,32.9,251.1
30951,1239.5,265.5,19,111.3
30952,1419.2,259.6,34.8,269.7
30953,1254.8,208.7,19.6,195.7
30954,1414.2,181.5,17.8,115.2
30955,1096.8,155.8,154.4,114
30956,736.4,162,138.4,119.6
30957,459.8,375.6,109.7,276.1
30958,376.1,250.4,54.9,99.2
30959,393.8,218.4,101.7,105.8
30960,960.4,121.7,15.5,103.6
30961,1491.7,485.2,42.9,310.4
30962,1363.8,402.9,192.8,240.6
30963,1210.5,224.6,17.6,119.9
30964,1599.8,137.6,16.9,161.1
30965,820.2,124.8,15.6,101.7
30966,1067.4,192.7,15.5,103.2
30967,912.9,128,15.6,493.1
30968,483.5,110.5,14.5,97
30969,1416.9,156.9,87.6,116.6
30970,719.7,135.5,16,178.4
30971,680.5,157.1,15,101.5
30972,1177.6,130.8,18.6,118.8
30973,1441.8,217,15.5,112.9
30974,1267.6,127.7,14.6,100
30975,574.6,108.8,48.1,101.9
30976,466.4,98,14.2,98.6
30977,698.7,226.8,20.8,117.1
30978,1227.9,368.3,35,295.7
30979,838.6,148.4,18.2,108.4
30980,672.1,97.5,14.5,103
30981,1408.9,123.8,14.1,103.6
30982,1044.2,115.3,206.3,262.5
30983,679.2,142.4,16.3,116.8
30984,575.3,116.2,177.2,102.5
30985,909.5,176.2,15.3,106.5
30986,517.7,346,30.8,284.5
30987,841,320.2,33.9,311.2
30988,1926.7,143.6,17.1,202.7
30989,1567.2,310,35.7,287.7
30990,1988.7,262.4,31.6,206.8
30991,1305.9,224.9,30,248.4
30992,1175.8,178.2,17.3,110.7
30993,2251.7,297.4,36.8,138.6
30994,680.3,168.7,16.6,105.8
30995,1719.5,339.8,36.2,321.9
30996,862.9,217.6,29,309.6
30997,1109.2,233.4,30.6,201.6
30998,1439.6,154.3,16.5,113.6
30999,1291.3,129.2,15.2,101
31000,1144,389.8,34.7,318.5
31001,1227,266.6,35.2,219.9
31002,1023.3,160.5,17.4,111.1
31003,795.1,330.1,91.5,148.4
31004,1313.4,140.5,14.7,99.6
31005,888.8,128.8,14.7,98.8
31006,897.3,247.2,28.4,203.5
31007,580.7,458.3,16.9,122.9
31008,1117.7,138.8,16.1,169
31009,884.5,412.5,285,350
31010,1619.2,250.6,19.2,291.2
31011,1627.2,363.5,31.3,238.3
31012,665.6,314,36.6,303
31013,887.8,230.2,31.5,521.2
31014,1050.1,141.1,16.2,338.2
31015,995.3,180,18.6,177.8
31016,1510.6,248.3,30.9,221.7
31017,1342.2,260.6,34.4,350.5
31018,1630,287.8,35.2,534.7
31019,1000.6,227.6,29.5,191.6
31020,2399,431,35.4,262.3
31021,1357.5,162.3,19.7,317.4
31022,1203.2,427.3,41.7,386.8
31023,1387.5,404,38.5,258.5
31024,2382.9,428.4,44,250.4
31025,1576.2,196.3,24.8,421.6
31026,1758.2,507.7,43.6,377.6
31027,1893.2,291.3,37.7,304.3
31028,747.3,144.9,17.6,111.8
31029,1172.8,286.7,33.9,230.1
31030,1171.4,254.9,33.4,235.4
31031,1041.4,281.2,35.9,249.4
31032,1589.9,341.9,39.2,304.6
31033,1883.2,310.3,33.4,225.3
31034,1461.6,163.6,18.5,125.9
31035,458.7,191.5,125.9,320.9
31036,768.6,166.4,16.2,157.2
31037,1161.5,155.1,16.2,107.7
31038,535.6,119.8,15.1,217.7
31039,1404.7,276.2,36.4,220.4
31040,1527.6,322.5,36.5,300.9
31041,1582.4,242.9,22,183.2
31042,777.6,390.8,39.1,261.3
31043,1693.5,575.6,18.7,135.2
31044,1245.8,292.4,19.8,150.8
31045,1673.5,369.9,29.7,394.2
31046,1287.2,323.7,36.4,425.4
31047,766.3,150.1,238.4,301.2
31048,451.4,121.2,15.9,95.2
31049,1195,132.9,15.2,105.7
31050,1626.1,164.2,16.5,109.7
31051,1446.8,205.9,17.5,103.7
31052,1285.7,281.3,81.4,292.3
31053,1331.2,203.6,25.1,107.3
31054,1338.7,297.5,35.4,299.8
31055,681.4,205.2,18.1,119.6
31056,448.9,313.9,84.3,298.3
31057,829.4,281.5,30.7,268.7
31058,1210.6,354.4,18.2,125.6
31059,793.1,130,15.3,100.2
31060,856,355.7,37.4,240.2
31061,849,279.8,36.4,222.3
31062,1332.5,260.4,34.1,199.4
31063,1047,388.1,42,252.4
31064,992.6,259.2,33.1,275
31065,1013.7,442.3,94.1,299.2
31066,1264.5,302.1,33.8,211.6
31067,1418.2,405.5,33.3,357.5
31068,1562.9,273.8,31.8,333
31069,1172.7,309.7,27.8,145
31070,435,179.8,16.2,108.5
31071,1049.7,134.6,64.2,289.6
31072,644.4,161.8,51.2,122.6
31073,1329.9,375.5,63.1,128.1
31074,894.5,337.7,28.6,188.6
31075,766.1,359.8,43.5,436.4
31076,1338,331.6,26.2,122.3
31077,883.3,156.3,17.4,118
31078,828.1,193.6,16.1,107.5
31079,1222.6,291.2,34.1,223.6
31080,504.7,122.1,15.3,104.6
31081,1065.2,146.3,15.5,159.8
31082,920.6,129.6,17.3,192.3
31083,766,172.4,128.8,259.6
31084,1376,172.7,227.1,293.4
31085,396,341.7,157.4,296
31086,984.1,150.1,16.4,113.9
31087,910.8,309.1,22.6,134.4
31088,994.9,147,15.9,139.4
31089,630.9,275.8,31.9,350.5
31090,640.6,181.1,89,122.4
31091,725.3,334.5,35.8,296
31092,1492.5,193.2,19.5,212.5
31093,1351.2,293.7,106.3,237.6
31094,1145.7,227.1,21.3,128.4
31095,844.1,129.1,14.9,84.4
31096,855.2,199.8,17.3,119.2
31097,790.5,150.9,133.9,216.2
31098,441.7,112.2,15,97.3
31099,1019.6,305.6,35.8,244.6
31100,1605.3,216.1,19.2,121.1
31101,916,242.6,169.3,300.1
31102,835,335,16.7,113.5
31103,596.8,270.3,30.4,374.9
31104,510.6,181.9,82.1,110.1
31105,1060.7,290.7,119.4,278.4
31106,648.9,130.3,23.9,435.3
31107,1403.5,153.9,18.3,109.3
31108,585,575.9,77,145.3
31109,600.2,316.7,33.4,231.4
31110,908.8,241,30.7,212.3
31111,961.9,294.7,38.4,225.9
31112,625.3,216.3,21.5,158.6
31113,573.8,198.2,15.4,109.5
31114,547.5,115.8,14.5,97.4
31115,547.9,103.1,14.3,93.5
31116,659.4,379.8,110.4,271.3
31117,1288.1,188.8,26,158.3
31118,628.8,149.6,16.8,203.3
31119,1370.8,281.2,29.6,213.9
31120,469.9,150.8,15.4,99.2
31121,1137.4,305.8,31.5,230.3
31122,803.7,128.4,23.5,318.2
31123,633.4,133.7,15.1,103.6
31124,693.5,515.6,43.1,266.1
31125,796.9,362.9,18.5,121.7
31126,1334.2,192.5,19.5,113.4
31127,1302.5,141.8,16.8,106.8
31128,1509.9,178.9,16.9,117.6
31129,690.4,370.3,50.8,227
31130,739.5,133.4,15.2,307.4
31131,1073.5,158.2,116.9,233.8
31132,893.3,198.2,353.4,362.8
31133,1942.9,222.4,19.4,133.2
31134,1193.9,255.1,33.5,158.3
31135,1181.2,263.6,30.6,208.7
31136,489.4,194,129.8,426.8
31137,1451.7,302.3,33.1,226.8
31138,649.8,287.2,54.2,425.9
31139,841.1,190.8,103.6,148.4
31140,1753.9,313,155.6,353
31141,1412.1,268.2,32.4,148.9
31142,952.4,228.4,29,206.7
31143,1009.8,164,17,116.9
31144,1058.2,272.7,32.4,223.2
31145,577,133.6,15.8,112
31146,917.8,271.8,32.2,229.7
31147,1236.5,561.4,32.1,199.8
31148,1644,162.8,127,234.7
31149,1005.8,325,32.4,227.1
31150,492.9,118,16,276.2
31151,551.4,225.6,19.3,109.9
31152,389.7,382.3,89.7,110.5
31153,682.5,185.6,16.2,205.3
31154,462.9,273.6,17.8,125.9
31155,1057.2,277.7,33.4,272.9
31156,1252.9,160.6,18.4,112.1
31157,1113.2,139.1,16.7,111
31158,544.4,117.2,14.5,157.2
31159,575.8,328.5,30.9,264.3
31160,1141.2,229.8,16.3,117.9
31161,398,256.9,24.8,128.3
31162,536.4,131.7,14.6,95.5
31163,530.7,106.8,13.2,90.8
31164,624.2,244.9,28.2,230.9
31165,533,262.2,42.3,272.2
31166,1543,350.8,18.9,133.5
31167,448,128,93.3,113.9
31168,1444.3,152.8,16.1,108
31169,810.5,127.2,15.8,96.9
31170,1448.7,544.7,109.5,259.4
31171,1029.3,265.1,114.6,173.4
31172,507.8,126.4,15.4,100.6
31173,864,177.8,16,118.8
31174,459,156.6,15.7,98.2
31175,1905.6,171.4,18.4,128.7
31176,662.9,266.7,30.2,197.2
31177,1086.5,126.1,15.9,151.4
31178,663,306.5,23.5,130.3
31179,944.7,130.6,15.4,102.8
31180,680.1,371.7,170.7,364.4
31181,700.8,122,14.2,106.5
31182,395,113.6,153,245.5
31183,1295.2,304.3,35.9,241.4
31184,1165.1,314.7,37.9,303.7
31185,1230.6,132.6,16.8,104.5
31186,792.2,267,30,407.4
31187,1433.8,161.4,16.7,185.7
31188,1219,270.3,31.8,232.4
31189,973.3,127.6,16.2,230.6
31190,1578,298.2,34.5,181.3
31191,1125,156.5,18.8,108.7
31192,1250.9,149.9,131,334.8
31193,790.4,472.7,18.1,133.2
31194,414.2,129.5,13.5,338
31195,1114.8,358.8,32.6,238.3
31196,431.2,127.2,15,104.2
31197,492.2,127.4,14.6,102.9
31198,1430.8,358.5,45.2,254.7
31199,949.4,142.1,17.8,91.5
31200,507.3,135.9,53.3,265.7
31201,1180.6,246.7,17,114.7
31202,1570.2,279.1,30.1,165.4
31203,1310.1,135.5,16.8,403
31204,505.8,137,15.9,315.9
31205,749.3,337,48.2,291.9
31206,936.3,746.9,158.6,346.5
31207,1395.8,331.2,38,262.8
31208,1135.1,301.4,34.6,174.1
31209,1074.8,282.8,22.1,140.7
31210,579.5,129.9,15.3,103.7
31211,683.7,120.1,15,98.7
31212,474.6,117.3,14.6,168.6
31213,649.5,145.3,15.8,109.3
31214,1252.8,305,138.1,466.9
31215,1474.5,432.7,201.4,343.9
31216,1062.7,168.9,16,156.6
31217,1246.5,153.3,15.5,109.3
31218,1763.8,280.5,31.7,170.4
31219,1318.9,148.9,16.6,163.1
31220,1263.6,325.4,91.1,377.1
31221,1701.5,406.2,43.3,285.2
31222,1513.9,329.7,21.9,159.5
31223,1035.1,261.9,30.7,229.9
31224,1131.9,379.9,130.1,272.5
31225,1337.7,260.7,32.1,240
31226,674.8,130.1,16.3,113.4
31227,921.5,275.1,88.4,463.6
31228,1660.4,254.1,21,130.7
31229,763.1,327.6,260.3,314.9
31230,1053.5,138.8,17.6,120
31231,1061.4,143.7,16.4,121.5
31232,1825.4,299.3,21.8,123.9
31233,963.1,153.7,15.6,158.9
31234,419.1,108.2,14,80.8
31235,2174.7,293.2,102,466.2
31236,545.6,155.3,17.4,112
31237,1192.2,312.8,17,176.8
31238,694.4,291.3,16.1,111
31239,750.5,213.7,17.5,116.3
31240,1280.3,130.1,16.1,103.8
31241,949.6,196.1,16.1,113
31242,707.7,287.7,34.6,230.5
31243,1727.3,341.3,33,221.7
31244,523.6,147.8,18.3,197.3
31245,1542,154.4,16.4,120
31246,724.4,261.4,29.1,197.2
31247,534.3,216.9,16.5,119.9
31248,776.4,288,212.7,197.3
31249,437.9,107.1,15.1,271.2
31250,456,132.9,15.8,100.8
31251,472.9,124.5,15.6,356.2
31252,1044.1,263.8,34.6,148.8
31253,827.6,265.4,22.4,118.6
31254,1191.1,304.1,19.9,108.8
31255,957.6,336.4,34.5,244.5
31256,821.6,434.2,38.5,247.2
31257,828,194.2,15.9,126.4
31258,645.5,119.3,14.8,161.9
31259,1823.5,161,16.7,120.9
31260,923.3,302,255.2,277.6
31261,1885.9,426.3,51.2,357.8
31262,1330.7,123.9,16.9,125
31263,540,154.5,15.8,338.2
31264,1511.9,413.6,35.2,265.4
31265,2165.4,280.2,34.5,284.8
31266,2101,301.9,35.9,234.9
31267,1783.6,247.4,29.7,202.8
31268,1398.9,369.7,26.4,165.1
31269,919.6,155.3,27.2,150
31270,1211.1,252.9,30,238.6
31271,834.5,146.1,15.5,113
31272,1809.9,278.7,32.8,443
31273,1094.6,221.4,18.8,119.2
31274,879.9,131.8,16.6,159.5
31275,677.5,258.1,28.4,249.3
31276,586.7,133.7,15.8,110.2
31277,1142.8,269.6,31.7,223.1
31278,504,132,14.7,106.2
31279,408.2,106.3,14,96.7
31280,939.3,163.1,15.1,101.7
31281,570.8,144,28.7,106.7
31282,1472.2,292,35.2,380.8
31283,1501.5,334.6,263.5,215.8
31284,529.2,297.9,31.2,264.7
31285,518.3,358.2,42.7,247.6
31286,630.1,128.8,16.1,109.8
31287,871.1,105.3,14.3,103
31288,688.8,221.8,16.2,208.4
31289,500.6,133.1,15.7,101.4
31290,1303.5,228.2,31.8,226
31291,1709.4,282.4,60.2,121.9
31292,562.3,314,30.4,216
31293,741.1,271.8,30.9,253.9
31294,1390,265.8,30.1,224.3
31295,1475.8,141.8,15.4,129
31296,1057.5,249.9,28.8,499.2
31297,682,126,15.2,98.8
31298,912.5,167.3,14.6,125.5
31299,1481.1,213.1,17.2,388
31300,1330.3,136.8,17.1,105.5
31301,624.5,458.7,34.8,8560.2
31302,3128.3,371.9,85.6,260.7
31303,1597.4,178.4,18.8,125.1
31304,1088.2,326.4,177.7,212
31305,1328.9,148.8,15.1,166.1
31306,473.2,285.5,40.3,295.6
31307,1042.2,171.1,16.1,156.1
31308,427.1,112.7,14.6,93.9
31309,503.2,309.1,54.3,392.7
31310,1160.8,281.7,32.6,354.8
31311,1676.5,267.4,45.8,388.8
31312,1284.2,143.4,17,105.9
31313,642.3,113.1,14.8,136.7
31314,388,97.4,13.3,147.5
31315,876.8,114.5,13.8,89.7
31316,643.4,90.7,12.8,277.2
31317,1163.7,122.9,14.6,95.9
31318,1053.8,257.8,33.9,250.8
31319,1030.2,739.8,42,300.2
31320,979.2,151,18,190.3
31321,803.2,202.5,15.6,117.8
31322,573.9,141.4,15.2,106.7
31323,1471.6,267.1,29.6,197
31324,432.3,128.1,121.2,170.3
31325,550.9,115.1,15.1,98.2
31326,668.1,245.9,29.5,298.9
31327,1293.7,232.2,30,254.1
31328,1077.4,392.5,42.1,350.5
31329,719.4,257.4,33.3,217.1
31330,601.5,139.6,101.5,254.1
31331,542.1,117.2,16,97.1
31332,378.9,113.7,14,94.8
31333,1095.2,221.6,17.2,112.6
31334,1125.9,222.8,13.4,110.6
31335,486.7,105.5,13.5,139.2
31336,483.8,115.3,13,136.9
31337,746.2,113.9,15.4,107.8
31338,1788.7,332.8,36.2,249.6
31339,596.9,141.3,18,106.2
31340,1438.4,245.2,30.9,228.2
31341,1859.6,152.3,233.7,228.6
31342,584.4,135,15,181.2
31343,1066.5,397.4,114.1,243.4
31344,1188.4,461.5,151,296.7
31345,1551.6,158.9,18,111.9
31346,858.5,128.5,23.1,587.9
31347,624.7,146.6,16.2,118.5
31348,1107.3,137.9,15.7,158.9
31349,633.5,120.8,14.8,385
31350,490.8,124.9,15.4,99
31351,819.9,255.5,29.5,228.1
31352,1367,285.9,34.9,257.4
31353,1380.6,145.4,17.8,569.4
31354,1533.2,277.4,31.8,284.2
31355,835.8,453.2,229.1,131.6
31356,1240,229.3,22.1,194.8
31357,1238.3,201.6,16.3,160.3
31358,1121.5,143.9,15.7,104.1
31359,844.2,269.2,30.7,234.6
31360,1247.5,527.5,48.5,332.2
31361,594.4,148.2,19.3,106.2
31362,604.1,128.7,18.7,159.3
31363,1414.4,430.5,37.8,290.8
31364,500.3,130,15.5,112.8
31365,456.5,235.1,73.7,115.7
31366,973.5,138.7,136,223.5
31367,1067.8,139.2,15.3,159.3
31368,1089.8,243.7,19.5,112
31369,1205,415,37.7,404.3
31370,1439.2,301.1,36,256.4
31371,1319.3,151.7,18.8,109.7
31372,731.5,162.7,16.2,103.8
31373,827.6,120.3,13.7,185.8
31374,1405,170.3,16.4,102.1
31375,1339.8,125,14.7,373.4
31376,2224.2,339.2,29.7,176.2
31377,745,133.8,15.1,373
31378,635.7,522.8,136.6,259.8
31379,553.7,123.9,142,106.2
31380,1472.5,416.4,34,294.7
31381,1303.3,382.4,31.8,376.3
31382,608.9,122.8,16.6,101.7
31383,1713.7,152.2,19.1,453.8
31384,1172.8,148.1,17.5,507.4
31385,1562.6,132.2,15.9,103.9
31386,899.3,134.4,165.7,269.8
31387,843.7,120.8,15.8,98
31388,1056.2,247.8,31.3,247.1
31389,1237.4,318.3,33.3,266.6
31390,1596.9,171.3,385.6,278.5
31391,564.6,490.1,35.3,386.4
31392,539.2,293.4,36.9,228.6
31393,1255.3,549.2,36.3,461.8
31394,541.7,129.5,17.4,105.7
31395,442,121.6,14.9,556.4
31396,446.3,119.2,15.1,99
31397,709.4,345.5,34.7,249.2
31398,1158.3,178.2,19.8,262.6
31399,828.2,356.6,29,133.4
31400,743.5,150,15,106.8
31401,748.7,341.8,33,248.6
31402,1307.7,182.5,106.8,298.7
31403,1851.9,136,16.3,406.6
31404,1693,211.4,23.1,171.8
31405,1450.4,190.9,16.3,228.8
