Run,Open (µs),Write (µs),Read (µs),Close (µs)
32372,924.900,119.400,12.100,70.900
32373,920.600,307.600,103.100,202.700
32374,852.900,446.900,27.500,244.000
32375,909.400,138.800,12.800,98.600
32376,562.500,199.500,65.800,102.500
32377,1170.300,117.000,13.700,107.300
32378,779.100,166.900,13.000,95.000
32379,764.900,301.800,115.400,237.600
32380,1024.000,120.200,12.700,95.100
32381,466.600,123.300,11.900,93.400
32382,526.300,125.000,12.600,90.100
32383,470.300,117.200,13.700,270.300
32384,1247.600,328.500,36.900,243.200
32385,632.600,108.800,15.200,222.100
32386,560.000,103.500,12.600,269.900
32387,1043.700,288.600,14.400,109.700
32388,624.900,115.800,13.400,95.500
32389,539.100,181.100,99.400,211.700
32390,884.400,142.600,11.900,99.700
32391,808.100,438.600,27.600,219.600
32392,931.900,188.800,83.200,117.300
32393,593.400,156.000,13.900,315.100
32394,422.500,156.100,12.800,157.000
32395,714.600,111.800,12.000,87.400
32396,601.300,119.500,13.100,96.500
32397,674.400,128.600,12.700,96.500
32398,450.300,107.200,12.000,313.700
32399,875.200,133.500,12.600,102.700
32400,321.000,111.400,11.300,92.000
32401,340.200,98.000,11.700,88.200
32402,320.300,241.400,13.000,323.600
32403,406.100,159.800,109.800,229.400
32404,328.800,112.000,11.900,91.300
32405,326.200,178.000,12.200,380.600
32406,640.800,164.000,12.200,96.100
32407,728.100,83.600,11.600,89.700
32408,363.700,84.500,10.600,137.000
32409,996.000,113.800,13.400,94.800
32410,761.900,214.600,105.100,199.200
32411,529.600,108.300,13.400,89.500
32412,913.600,119.800,13.200,209.900
32413,517.500,99.200,12.600,132.600
32414,546.000,119.800,13.800,344.200
32415,481.100,305.000,24.600,202.700
32416,6404.600,305.900,31.900,942.200
32417,3930.400,1188.900,16.900,115.800
32418,4442.100,308.400,70.800,207.600
32419,1024.800,140.600,14.500,105.100
32420,1198.500,121.300,11.900,252.000
32421,484.900,100.700,11.600,88.800
32422,861.100,382.000,127.300,116.500
32423,1076.200,391.900,26.300,217.600
32424,507.500,373.900,325.200,276.100
32425,1627.600,135.400,13.400,109.900
32426,631.000,92.200,12.700,66.900
32427,1209.000,137.700,13.300,99.500
32428,685.500,477.600,29.600,229.400
32429,939.700,120.800,12.800,94.500
32430,359.500,104.200,11.100,86.900
32431,457.700,158.400,10.500,186.200
32432,999.200,248.600,144.200,100.900
32433,848.500,112.400,13.700,72.800
32434,476.200,151.900,12.600,87.300
32435,322.200,94.000,11.400,239.200
32436,681.000,113.500,13.300,108.200
32437,520.700,420.500,32.600,166.500
32438,629.300,274.200,46.000,104.800
32439,505.100,312.900,27.800,295.400
32440,408.900,100.900,13.700,106.200
32441,383.300,103.700,12.300,198.900
32442,389.900,105.600,13.300,105.400
32443,1765.500,117.000,12.800,145.800
32444,433.400,98.400,12.300,303.200
32445,329.800,128.500,13.300,135.300
32446,1451.300,383.200,131.200,133.800
32447,1119.400,148.600,134.100,113.800
32448,489.700,112.900,134.000,82.000
32449,488.100,105.800,12.500,92.600
32450,403.900,156.900,12.000,411.300
32451,860.500,129.300,12.500,103.900
32452,345.400,95.300,105.000,146.800
32453,452.000,103.600,11.600,189.900
32454,906.900,362.200,83.500,106.500
32455,1136.200,111.600,12.500,97.100
32456,750.500,129.000,13.300,100.300
32457,371.200,106.300,132.300,349.300
32458,446.700,105.200,11.500,100.100
32459,510.700,124.400,83.900,72.800
32460,567.500,126.200,136.300,101.700
32461,489.900,105.200,12.200,99.000
32462,482.800,107.700,13.200,92.900
32463,684.800,142.000,13.900,508.000
32464,368.200,121.200,12.500,249.900
32465,383.200,95.900,11.600,255.600
32466,763.400,494.300,147.400,144.000
32467,586.900,109.500,12.100,91.100
32468,857.300,257.100,29.700,104.400
32469,334.500,100.600,12.700,93.200
32470,730.600,102.100,11.100,89.400
32471,444.500,109.000,11.800,94.900
32472,699.100,114.200,12.700,100.900
32473,387.600,107.900,12.300,92.200
32474,764.700,104.200,12.600,95.100
32475,887.200,108.900,11.800,87.600
32476,895.900,155.200,11.000,88.400
32477,681.000,169.900,152.200,110.500
32478,407.400,142.500,13.300,182.400
32479,676.200,130.600,14.800,284.300
32480,638.400,121.500,12.000,187.700
32481,420.700,115.400,12.300,385.000
32482,1358.300,126.300,13.200,152.600
32483,619.700,115.900,37.000,206.100
32484,375.500,115.500,137.800,382.500
32485,465.700,109.500,12.700,97.200
32486,1039.200,104.300,15.300,174.600
32487,370.200,94.600,10.700,194.600
32488,1414.100,255.800,131.800,358.300
32489,405.300,141.200,13.600,104.500
32490,984.700,548.300,29.400,277.600
32491,467.800,116.900,13.100,168.400
32492,866.700,93.300,12.500,93.200
32493,636.500,126.500,12.300,139.700
32494,430.800,469.100,96.900,136.800
32495,1622.000,176.800,13.800,103.400
32496,501.100,124.500,28.900,103.700
32497,585.500,119.800,11.800,135.400
32498,1017.900,124.600,13.300,103.100
32499,562.600,307.600,119.900,198.600
32500,535.000,108.300,13.000,98.100
32501,1466.400,124.700,13.100,133.900
32502,1366.100,376.200,173.100,293.100
32503,476.600,141.800,27.700,96.900
32504,1385.900,122.300,12.600,88.000
32505,439.100,109.000,11.900,83.200
32506,521.300,104.400,13.300,103.400
32507,411.600,115.500,12.600,296.000
32508,1208.200,139.100,13.900,101.400
32509,363.000,107.600,13.200,95.700
32510,675.700,121.000,12.500,94.700
32511,464.300,114.900,13.400,95.900
32512,1082.200,224.200,81.200,100.100
32513,406.000,110.900,12.800,197.200
32514,377.500,112.600,12.000,94.500
32515,804.600,119.000,14.200,94.300
32516,629.600,101.900,12.400,87.400
32517,1056.600,341.200,213.200,223.000
32518,763.900,139.000,13.700,109.900
32519,910.800,120.600,13.300,91.900
32520,367.000,208.500,12.400,88.800
32521,442.800,106.300,12.100,382.000
32522,625.600,249.100,12.700,188.600
32523,546.300,126.500,12.800,95.200
32524,336.300,92.000,11.300,168.700
32525,583.400,111.000,12.700,87.900
32526,1172.800,142.300,12.600,401.200
32527,491.900,471.600,29.000,228.200
32528,852.000,181.500,13.700,134.600
32529,1475.500,326.100,14.000,222.700
32530,668.200,127.300,13.800,131.900
32531,782.600,104.400,209.200,254.900
32532,718.800,122.500,12.500,91.400
32533,1331.100,121.600,13.200,156.400
32534,639.500,240.900,13.000,109.600
32535,481.500,142.700,12.900,108.700
32536,886.500,341.600,26.700,236.600
32537,1232.000,114.300,13.200,146.600
32538,1318.500,293.000,78.700,108.500
32539,1560.800,116.800,12.500,104.700
32540,1018.500,264.500,26.200,209.000
32541,1101.200,331.200,26.400,203.100
32542,403.900,108.700,128.000,286.900
32543,739.200,128.800,13.700,98.600
32544,829.900,116.000,12.900,94.100
32545,383.700,107.600,12.200,91.400
32546,1078.800,101.500,12.300,111.500
32547,372.200,322.600,53.500,229.400
32548,547.400,114.600,14.000,67.000
32549,1107.500,271.700,162.600,251.000
32550,668.800,112.000,12.400,165.600
32551,337.200,99.900,11.800,90.500
32552,745.400,114.300,14.000,73.400
32553,1195.900,135.800,13.800,104.600
32554,1186.100,185.700,13.700,216.900
32555,506.200,116.100,13.300,96.400
32556,387.900,563.200,153.500,228.200
32557,359.700,148.900,13.400,118.600
32558,463.400,97.600,11.800,208.700
32559,493.600,99.800,11.900,88.300
32560,466.300,101.600,12.100,103.000
32561,306.400,190.200,105.600,222.000
32562,454.800,136.000,12.400,100.000
32563,376.300,173.800,18.200,100.800
32564,1122.000,374.300,68.900,241.400
32565,1196.900,132.200,13.500,103.100
32566,468.500,102.500,12.900,91.800
32567,636.100,110.600,12.500,92.100
32568,902.900,326.300,173.800,113.300
32569,1160.300,118.000,11.900,91.900
32570,862.500,116.700,13.900,108.300
32571,424.800,127.200,13.100,123.700
32572,549.100,537.000,91.500,138.100
32573,473.000,352.200,133.600,101.800
32574,456.900,125.500,13.200,101.600
32575,707.400,109.300,13.200,96.400
32576,823.100,158.900,13.300,100.900
32577,758.400,359.300,32.800,261.100
32578,1470.000,234.100,25.600,233.600
32579,495.600,151.800,13.500,172.000
32580,422.100,116.300,117.600,299.600
32581,352.900,107.900,12.300,90.400
32582,386.100,96.600,11.500,94.900
32583,675.200,319.900,117.800,221.300
32584,371.800,114.000,12.500,102.900
32585,474.100,116.800,13.800,432.200
32586,753.600,319.000,136.600,103.800
32587,620.800,289.200,13.400,120.400
32588,387.900,339.100,132.300,108.600
32589,354.000,106.300,11.400,86.300
32590,348.000,153.200,10.800,86.700
32591,1387.800,124.600,14.300,134.900
32592,481.000,338.300,28.100,196.700
32593,644.500,303.800,23.300,196.100
32594,415.800,138.400,126.600,283.400
32595,345.000,110.500,213.900,398.200
32596,730.300,101.400,12.900,96.600
32597,828.400,337.600,24.700,290.400
32598,436.600,116.000,13.700,102.700
32599,453.600,123.500,12.600,103.100
32600,521.800,416.400,15.900,109.000
32601,827.400,327.500,25.100,191.100
32602,489.600,110.900,13.000,92.500
32603,1043.000,118.100,13.700,97.800
32604,726.000,116.800,13.100,112.400
32605,757.600,377.500,141.300,112.400
32606,846.400,402.400,33.700,244.200
32607,900.500,121.900,13.500,104.300
32608,351.500,101.200,11.900,94.900
32609,1223.900,181.100,15.400,104.300
32610,496.200,108.200,12.700,131.000
32611,740.800,100.400,11.600,89.500
32612,519.700,243.600,12.700,104.300
32613,551.100,159.200,11.000,107.800
32614,384.100,93.800,10.600,85.200
32615,1135.500,243.900,126.500,104.300
32616,347.400,111.400,12.100,87.600
32617,644.300,348.600,51.500,116.500
32618,764.600,109.000,13.900,104.500
32619,1047.600,121.100,14.100,290.900
32620,389.900,112.800,12.900,88.200
32621,853.600,117.200,11.800,132.700
32622,558.300,279.500,12.600,94.800
32623,699.700,103.400,11.300,117.500
32624,407.200,314.100,28.600,237.500
32625,460.100,113.200,14.100,265.300
32626,691.400,110.600,13.300,93.500
32627,442.200,140.900,12.200,125.700
32628,716.900,302.300,137.000,97.700
32629,815.700,106.000,11.900,90.000
32630,798.500,98.900,11.100,87.800
32631,916.400,236.700,25.000,190.500
32632,442.200,122.300,157.700,145.100
32633,481.700,124.000,13.200,193.800
32634,891.400,259.800,147.700,138.300
32635,569.100,234.000,147.200,107.100
32636,1012.500,165.300,18.300,126.800
32637,479.800,130.200,13.100,99.700
32638,653.400,156.600,11.700,87.100
32639,1094.100,221.700,14.900,99.300
32640,1185.700,211.300,104.600,225.700
32641,514.000,95.200,12.200,158.900
32642,447.200,275.500,12.100,87.300
32643,754.800,152.200,13.300,97.200
32644,573.300,349.600,205.300,245.100
32645,359.300,110.200,12.300,136.500
32646,1135.800,208.300,135.700,109.500
32647,654.800,121.300,13.100,100.000
32648,523.000,239.300,162.400,259.100
32649,906.900,124.300,12.800,101.900
32650,614.400,126.600,13.100,104.600
32651,958.500,268.300,87.100,101.500
32652,693.400,207.300,14.300,119.600
32653,488.800,104.300,12.100,83.700
32654,548.600,221.400,107.600,220.400
32655,488.300,116.800,118.600,230.900
32656,1094.000,113.200,13.600,92.600
32657,660.000,162.500,12.600,122.000
32658,434.300,113.500,13.000,105.400
32659,1262.600,111.500,12.000,141.700
32660,1105.500,251.000,235.300,239.000
32661,1950.200,489.000,192.700,270.100
32662,474.900,209.700,126.400,249.100
32663,1268.900,291.100,13.500,108.000
32664,883.500,117.500,14.200,330.700
32665,499.400,118.800,13.100,96.400
32666,764.800,116.100,12.700,68.200
32667,724.300,102.300,12.600,105.100
32668,463.900,162.700,13.300,132.900
32669,431.100,227.700,12.800,133.300
32670,1133.200,252.100,139.400,108.800
32671,1191.300,129.500,13.100,129.900
32672,839.000,253.600,26.100,235.500
32673,438.800,109.700,13.500,100.600
32674,321.700,101.800,11.500,90.600
32675,1052.100,376.300,95.300,107.700
32676,530.800,108.800,12.600,94.200
32677,807.500,253.300,172.600,147.300
32678,870.100,316.000,132.800,98.900
32679,554.600,316.900,131.900,103.700
32680,964.200,212.000,38.500,303.300
32681,641.900,138.500,12.900,327.900
32682,777.900,121.500,14.200,103.200
32683,636.700,107.900,12.800,69.600
32684,458.600,101.800,114.900,169.300
32685,693.900,97.400,11.300,88.100
32686,1363.200,138.600,12.800,217.600
32687,479.000,167.900,12.600,91.700
32688,1268.500,309.300,15.600,119.700
32689,731.600,117.900,14.000,333.300
32690,661.300,304.800,13.400,101.000
32691,488.400,107.000,12.000,172.700
32692,724.900,162.200,11.000,90.800
32693,685.200,341.200,164.500,181.300
32694,750.400,248.500,14.900,115.500
32695,1662.000,250.400,150.100,100.800
32696,542.600,115.900,13.100,205.600
32697,338.000,162.500,154.100,79.700
32698,668.000,277.900,17.000,144.700
32699,833.800,270.000,250.500,187.000
32700,1273.500,114.800,13.100,96.900
32701,416.000,103.100,11.400,196.300
32702,826.500,121.100,14.200,366.700
32703,1259.100,120.800,11.800,135.100
32704,408.100,95.100,12.100,206.000
32705,649.400,292.300,80.200,106.100
32706,1050.000,273.700,130.700,103.900
32707,565.200,134.600,12.600,311.100
32708,773.000,105.000,12.200,417.700
32709,387.200,91.500,11.700,441.300
32710,511.300,107.400,12.900,69.900
32711,494.200,357.900,33.800,269.900
32712,596.200,115.300,13.200,98.200
32713,685.400,264.000,75.700,98.100
32714,488.800,100.300,13.400,201.100
32715,380.300,171.700,12.200,105.700
32716,1215.400,122.600,12.500,99.000
32717,869.000,217.000,12.800,97.700
32718,634.200,160.400,13.200,99.200
32719,1066.300,134.500,12.200,346.400
32720,1290.700,103.100,12.000,88.700
32721,390.500,95.200,11.800,65.900
32722,350.000,86.500,11.100,88.800
32723,1418.000,115.000,13.800,134.900
32724,471.600,92.300,12.200,176.900
32725,1486.000,124.400,12.200,86.300
32726,1139.100,103.900,11.700,100.600
32727,808.200,408.100,97.900,223.400
32728,801.200,139.100,12.800,186.200
32729,604.800,128.400,12.500,159.300
32730,396.700,137.100,13.200,297.400
32731,1085.100,117.000,12.800,196.100
32732,514.300,107.000,259.100,207.800
32733,830.200,267.700,77.000,99.700
32734,445.800,86.500,12.200,96.200
32735,1203.700,131.700,13.300,103.200
32736,504.300,134.500,12.300,95.100
32737,590.800,109.600,12.900,302.900
32738,687.700,270.600,167.700,263.200
32739,677.500,324.900,183.000,255.800
32740,654.400,98.600,13.000,118.000
32741,706.800,96.300,13.700,161.500
32742,537.200,337.300,74.700,284.900
32743,1144.100,242.200,25.100,231.500
32744,662.900,203.400,14.900,104.700
32745,1548.000,135.500,13.200,106.100
32746,440.400,137.700,12.100,87.800
32747,511.300,100.400,11.700,227.700
32748,600.900,112.700,13.600,72.500
32749,1427.800,321.000,14.600,106.300
32750,380.000,93.400,12.600,102.500
32751,1023.300,112.200,187.800,94.100
32752,525.400,129.700,13.000,102.300
32753,816.600,110.500,13.100,97.000
32754,976.800,291.400,142.600,116.300
32755,1075.700,149.600,12.900,101.800
32756,793.300,98.400,12.700,99.400
32757,926.700,133.800,14.300,327.100
32758,524.800,120.900,201.800,99.200
32759,814.200,553.900,61.600,128.900
32760,430.800,175.300,14.500,107.800
32761,410.500,366.400,106.200,113.200
32762,428.700,132.100,13.800,344.900
32763,850.900,143.400,13.900,106.700
32764,1259.500,240.800,25.600,367.000
32765,1178.300,123.800,49.900,93.900
32766,357.000,427.600,36.500,236.400
32767,768.200,355.500,34.100,338.800
32768,727.800,186.600,39.000,100.500
32769,573.600,191.300,14.000,106.800
32770,1014.300,125.800,12.500,192.000
32771,467.500,105.900,11.400,88.900
32772,473.500,115.800,131.000,265.200
32773,815.700,243.300,27.900,245.300
32774,356.500,112.600,13.000,92.000
32775,825.400,348.400,135.400,216.000
32776,1224.400,237.000,175.700,210.700
32777,773.800,117.000,12.100,91.700
32778,555.200,124.600,12.800,167.400
32779,501.800,104.500,12.900,95.400
32780,1441.800,137.100,12.900,137.200
32781,922.400,128.200,11.700,247.900
32782,1030.300,137.100,14.200,110.500
32783,1290.300,239.200,24.800,215.400
32784,554.600,190.200,12.600,102.700
32785,529.700,116.800,12.600,93.700
32786,431.400,99.800,11.900,147.800
32787,439.600,229.500,118.800,226.500
32788,398.600,101.100,50.300,101.800
32789,317.400,89.600,166.200,238.000
32790,539.000,129.800,12.600,95.800
32791,496.100,111.100,12.400,85.800
32792,319.000,287.900,183.600,307.600
32793,366.000,162.800,12.600,96.400
32794,838.800,147.800,12.300,357.600
32795,827.000,115.700,12.600,93.000
32796,538.500,121.200,13.500,101.200
32797,753.600,289.200,117.400,261.800
32798,590.400,100.900,15.400,314.500
32799,440.900,249.200,191.700,247.200
32800,503.200,122.000,13.800,298.100
32801,1343.100,285.300,173.000,263.800
32802,1671.000,121.900,12.200,84.500
32803,1763.400,127.700,13.100,92.700
32804,600.500,233.600,13.800,104.100
32805,1339.300,325.600,382.700,282.600
32806,978.200,279.100,14.000,345.300
32807,1064.500,232.300,135.300,110.400
32808,577.900,121.300,12.000,96.900
32809,1256.700,380.000,33.000,231.200
32810,961.600,243.700,129.900,109.300
32811,881.600,131.000,14.200,172.200
32812,996.200,229.800,13.000,102.900
32813,1060.200,459.000,28.300,205.000
32814,1090.400,114.800,13.800,99.400
32815,345.000,215.000,12.300,105.000
32816,850.300,123.000,13.100,203.200
32817,1080.900,245.000,25.500,225.000
32818,795.200,112.100,14.100,76.600
32819,393.900,103.500,180.100,249.600
32820,431.700,146.900,138.600,100.000
32821,1019.400,214.300,14.200,112.900
32822,422.200,171.700,122.400,364.200
32823,684.300,106.500,12.200,92.600
32824,470.700,176.900,12.700,98.700
32825,538.900,102.900,10.200,137.000
32826,1050.300,270.700,121.100,102.700
32827,678.900,106.100,12.100,147.800
32828,395.400,310.700,126.700,98.000
32829,440.400,125.700,12.800,98.100
32830,522.600,108.000,11.900,137.600
32831,352.700,94.300,11.700,90.600
32832,385.300,109.500,11.500,84.300
32833,322.700,190.500,82.400,108.800
32834,1072.500,120.200,13.700,94.800
32835,405.600,114.300,12.000,92.000
32836,738.900,102.200,11.500,94.800
32837,367.700,107.000,11.300,83.700
32838,945.200,134.900,152.200,247.500
32839,588.800,326.100,91.600,268.000
32840,508.100,140.600,13.000,96.200
32841,420.200,256.100,125.800,99.500
32842,618.400,111.000,13.400,152.900
32843,347.600,91.400,12.100,86.000
32844,686.900,97.300,11.600,90.200
32845,937.500,130.900,13.800,175.400
32846,1041.700,117.000,12.300,90.100
32847,428.100,136.700,11.100,86.300
32848,436.200,155.100,170.900,253.400
32849,1089.800,142.500,12.900,101.000
32850,448.600,136.100,12.500,148.900
32851,354.800,170.400,162.300,113.700
32852,623.400,112.700,11.700,87.800
32853,1095.800,106.700,12.600,157.700
32854,530.500,135.100,13.400,98.700
32855,1001.400,220.300,25.800,192.500
32856,1262.200,123.500,13.300,91.800
32857,1170.900,236.800,25.600,196.500
32858,1174.700,123.400,13.900,111.500
32859,1474.900,116.200,12.900,100.500
32860,1137.800,219.700,134.000,101.500
32861,984.800,116.100,11.900,148.300
32862,674.800,122.100,13.300,90.400
32863,704.400,113.300,11.300,89.600
32864,876.900,106.600,13.300,150.800
32865,569.800,131.600,13.100,190.200
32866,569.100,119.500,134.800,104.400
32867,1117.700,118.800,12.100,94.100
32868,391.000,200.700,131.300,100.100
32869,521.900,262.100,130.800,110.200
32870,1169.900,120.100,12.200,141.900
32871,415.000,103.100,11.600,190.400
32872,1058.000,213.600,125.900,99.900
32873,687.400,253.200,28.400,258.800
32874,1098.400,139.900,13.400,104.200
32875,538.000,106.900,12.100,126.300
32876,895.300,107.100,12.700,143.000
32877,1260.500,130.000,14.100,100.000
32878,938.100,122.700,12.600,94.000
32879,1163.800,302.900,128.600,99.400
32880,1002.400,250.300,129.100,96.600
32881,667.600,114.600,13.000,107.200
32882,639.100,179.000,169.200,281.400
32883,462.500,400.400,14.600,113.600
32884,1016.700,213.400,14.100,105.800
32885,564.200,125.200,12.500,96.300
32886,666.800,447.200,25.700,201.600
32887,391.400,111.400,13.800,71.700
32888,882.200,103.700,11.500,248.400
32889,937.300,264.400,17.400,115.800
32890,1172.400,230.600,124.100,206.600
32891,380.800,159.400,70.600,104.300
32892,703.300,109.600,12.700,92.600
32893,1036.800,112.700,13.200,90.200
32894,765.200,128.100,12.800,159.500
32895,544.900,101.000,13.600,157.400
32896,776.900,376.200,13.000,96.700
32897,1031.000,134.100,12.500,183.100
32898,478.800,234.000,138.400,96.800
32899,440.000,111.400,11.100,196.900
32900,823.600,114.000,15.200,273.900
32901,587.600,113.400,13.600,283.400
32902,347.600,101.900,11.900,93.500
32903,904.600,128.600,13.100,98.900
32904,940.500,285.300,110.600,256.500
32905,544.200,121.800,12.500,130.300
32906,448.100,101.200,12.000,90.000
32907,489.900,129.200,12.400,107.000
32908,506.500,123.300,11.900,87.900
32909,332.900,87.100,11.200,93.600
32910,774.600,121.600,161.700,312.400
32911,810.100,120.800,12.800,102.600
32912,505.100,101.800,11.700,140.600
32913,364.000,95.800,11.600,84.800
32914,375.800,125.100,12.400,90.000
32915,366.400,359.000,57.800,112.900
32916,342.900,106.400,11.900,84.000
32917,1217.600,213.400,14.300,91.900
32918,1044.700,114.700,13.000,108.500
32919,1199.400,235.400,131.600,285.600
32920,597.300,119.700,12.400,96.200
32921,622.300,183.400,13.300,135.200
32922,608.900,125.500,11.700,91.700
32923,423.100,112.900,13.800,386.900
32924,1137.700,528.900,100.900,262.200
32925,1085.400,272.800,26.800,218.600
32926,864.300,132.600,14.000,104.300
32927,1101.000,220.900,25.100,188.800
32928,1269.900,736.600,114.900,275.400
32929,634.000,132.600,13.800,108.000
32930,445.700,100.200,11.700,138.800
32931,422.600,109.100,12.600,92.500
32932,383.500,79.900,11.100,332.000
32933,898.900,108.700,12.200,97.800
32934,733.900,195.500,12.900,94.300
32935,555.400,235.100,27.100,219.100
32936,337.600,107.900,11.900,211.300
32937,798.800,145.600,13.600,166.200
32938,380.300,115.200,12.600,89.900
32939,561.100,153.800,135.900,96.200
32940,401.500,104.500,11.600,86.000
32941,960.600,100.500,12.000,88.100
32942,497.100,102.800,11.300,158.800
32943,894.500,114.700,11.100,86.400
32944,972.200,322.100,32.200,281.900
32945,1226.300,220.000,71.600,104.300
32946,489.500,125.400,13.200,101.100
32947,871.300,118.800,12.800,143.200
32948,395.600,126.200,12.500,292.400
32949,522.000,271.500,132.700,211.600
32950,701.600,390.700,26.800,223.700
32951,1104.100,265.800,68.900,128.400
32952,629.600,235.900,124.700,103.600
32953,1129.400,315.200,78.300,114.500
32954,545.200,114.100,13.600,167.800
32955,1018.200,488.800,34.000,257.900
32956,682.900,246.200,101.700,105.200
32957,768.100,212.300,152.900,121.500
32958,758.500,106.000,12.600,133.300
32959,382.800,101.800,131.600,112.200
32960,559.100,219.000,14.000,184.600
32961,449.100,109.700,13.100,181.800
32962,470.800,137.900,12.900,124.000
32963,861.900,99.900,12.600,91.500
32964,1117.600,303.600,34.000,255.200
32965,354.600,110.500,12.400,97.300
32966,980.200,118.900,12.600,131.800
32967,457.400,112.500,71.200,229.200
32968,398.300,99.300,12.500,86.400
32969,471.600,136.700,12.600,102.000
32970,526.500,172.600,14.300,298.300
32971,447.700,104.200,12.700,102.400
32972,592.600,121.500,12.700,93.400
32973,423.700,325.300,130.000,95.600
32974,629.900,134.800,13.200,94.500
32975,509.100,111.800,12.800,115.000
32976,1300.800,133.100,12.100,105.400
32977,607.900,290.500,54.700,241.200
32978,1313.700,301.900,130.200,104.000
32979,605.000,191.900,158.000,99.100
32980,1166.200,114.200,13.200,96.900
32981,606.800,102.200,11.500,187.200
32982,1266.200,523.500,35.200,240.900
32983,929.300,121.300,13.200,98.000
32984,355.100,121.100,12.500,89.100
32985,390.900,161.000,14.200,99.700
32986,1162.400,247.300,26.700,194.100
32987,951.100,627.600,22.400,139.600
32988,585.000,102.200,62.800,187.700
32989,564.900,146.700,12.800,276.700
32990,526.800,129.600,13.600,154.900
32991,558.300,118.800,13.100,96.600
32992,316.100,84.400,10.800,264.000
32993,715.900,105.200,12.000,235.500
32994,356.100,89.200,11.500,389.200
32995,435.500,380.000,29.800,225.500
32996,346.500,106.900,13.300,100.000
32997,439.500,112.500,12.600,92.800
32998,1095.900,109.600,11.700,88.900
32999,642.300,287.100,13.400,103.600
33000,422.900,134.000,13.700,162.200
33001,542.200,101.800,12.800,69.100
33002,732.800,146.100,11.000,151.400
33003,716.600,528.300,149.600,279.900
33004,643.400,334.000,119.600,176.700
33005,414.600,152.900,13.100,301.000
33006,454.900,170.400,13.700,120.500
33007,647.900,109.600,49.900,92.100
33008,1340.300,132.000,12.600,132.400
33009,535.300,371.300,14.100,114.800
33010,428.500,291.200,29.800,273.100
33011,805.200,113.700,13.500,120.600
33012,367.800,98.500,12.400,194.900
33013,410.900,112.800,13.100,98.800
33014,495.500,110.000,11.900,147.300
33015,569.000,119.600,12.400,106.600
33016,938.100,177.200,68.500,104.900
33017,658.800,170.200,14.500,187.700
33018,904.400,341.200,34.400,248.500
33019,542.400,216.900,13.800,105.200
33020,435.200,103.900,12.200,67.600
33021,762.400,108.400,11.300,93.500
33022,420.300,204.700,14.300,169.800
33023,770.900,122.400,12.200,102.400
33024,373.900,108.500,11.000,183.800
33025,364.600,208.400,11.500,235.900
33026,555.700,144.900,12.300,231.200
33027,531.300,108.400,11.300,163.200
33028,550.200,183.900,55.000,98.400
33029,1035.700,264.700,138.100,113.100
33030,702.700,113.200,12.200,93.400
33031,663.000,289.000,25.900,220.300
33032,872.600,114.400,13.000,95.800
33033,1362.300,519.100,180.600,299.500
33034,367.100,130.100,13.000,348.000
33035,411.800,107.100,131.100,275.200
33036,405.700,110.800,12.300,93.200
33037,520.100,410.700,70.100,147.900
33038,433.300,178.400,13.000,105.600
33039,1168.000,112.300,11.600,92.600
33040,347.600,97.100,11.400,86.700
33041,312.100,113.100,10.800,79.800
33042,322.300,160.400,129.400,98.400
33043,859.400,332.700,12.000,89.800
33044,475.700,99.800,11.000,86.300
33045,582.500,124.300,15.300,223.000
33046,398.500,101.500,12.100,92.500
33047,602.300,142.600,12.700,103.000
33048,1737.700,316.400,182.200,330.000
33049,956.300,222.600,118.100,104.300
33050,472.600,135.800,12.800,147.900
33051,612.200,129.400,12.100,92.200
33052,359.100,102.300,207.100,385.200
33053,750.900,121.300,12.300,95.100
33054,957.800,121.200,14.300,198.400
33055,524.700,99.800,10.600,90.200
33056,365.500,214.000,11.300,85.300
33057,1366.200,165.100,221.000,225.900
33058,1553.800,238.400,13.600,110.500
33059,557.100,121.200,13.100,101.800
33060,826.600,118.400,232.600,249.900
33061,975.300,344.700,119.600,113.700
33062,893.000,401.700,32.600,306.900
33063,1113.400,367.000,14.700,113.900
33064,482.700,173.400,13.400,127.600
33065,681.200,103.900,12.700,99.100
33066,1199.600,125.200,11.500,266.300
33067,1172.600,250.900,26.100,202.700
33068,1354.300,123.400,14.100,111.100
33069,717.200,129.400,12.400,95.800
33070,656.400,126.000,12.800,95.100
33071,380.600,105.700,24.400,417.600
33072,350.700,109.000,207.100,307.700
33073,585.600,109.900,12.200,75.400
33074,818.200,114.000,13.000,95.900
33075,340.700,98.500,12.600,93.600
33076,408.200,173.900,14.000,112.700
33077,1077.500,329.600,27.000,263.400
33078,616.400,127.500,12.700,99.500
33079,374.500,154.700,12.200,103.500
33080,593.400,320.000,73.500,104.000
33081,744.400,285.500,14.000,102.600
33082,1079.300,359.500,41.100,167.400
33083,409.900,109.400,12.700,95.100
33084,357.000,157.900,12.500,105.100
33085,1316.800,132.500,13.200,95.200
33086,1267.300,125.500,14.300,100.200
33087,946.900,216.100,125.700,287.100
33088,483.700,103.200,13.800,110.600
33089,1285.000,242.700,25.900,193.900
33090,703.100,115.900,13.400,97.700
33091,920.500,378.200,32.000,217.500
33092,1085.900,217.400,24.200,195.900
33093,478.200,120.100,13.400,97.300
33094,1659.800,203.400,27.200,265.900
33095,1539.700,134.400,14.200,117.100
33096,977.100,287.000,110.300,258.100
33097,1161.000,116.800,12.500,103.000
33098,465.100,105.700,11.700,139.800
